case index 1 = {
los index, 0
num freq, 1298
num column, 15
Freq,  combin,  path,  path thermal,  surface,  path multiple,  sing,  grnd,  drct,  total,  irrad,  irrad,  - nat log,  direct,  ToA,  bbody
[cm-1],  path trans,  emission,   scat,   emission,   scat,  scat,  rflt,  rflt,   rad,   ref,  @obs,  path trans,  emiss,  irrad,  temp[K]
3540, 7.97894e-06, 1.5223e-10, 2.25614e-13, 1.20744e-14, 2.54786e-14, 4.81019e-11, 7.09287e-16, 2.94468e-17, 2.00596e-10, 2.06931e-15, 2.58776e-06, 11.7387, 0.945452, 2.58776e-06, 262.685
3555, 5.48016e-09, 7.55008e-11, 3.54427e-14, 7.80619e-18, 7.6697e-15, 3.05636e-11, 4.42334e-19, 0, 1.06108e-10, 0, 2.60651e-06, 19.0221, 0.945619, 2.60651e-06, 255.247
3570, 1.79291e-13, 3.73381e-11, 9.4208e-15, 2.40386e-22, 2.6923e-15, 1.95633e-11, 1.36455e-23, 0, 5.69135e-11, 0, 2.62561e-06, 29.3498, 0.945784, 2.62561e-06, 248.444
3585, 8.35037e-16, 2.08841e-11, 4.51564e-15, 1.05374e-24, 1.0554e-15, 1.20948e-11, 5.96771e-26, 0, 3.29845e-11, 0, 2.64449e-06, 34.7191, 0.945948, 2.64449e-06, 242.93
3600, 1.32315e-19, 1.47942e-11, 1.73621e-15, 1.57143e-28, 4.48707e-16, 8.75415e-12, 8.88827e-30, 0, 2.35505e-11, 0, 2.66294e-06, 43.4691, 0.946111, 2.66294e-06, 239.997
3615, 7.07671e-29, 1.22094e-11, 1.19059e-15, 7.9095e-38, 5.20763e-16, 1.00622e-11, 4.46984e-39, 0, 2.22733e-11, 0, 2.67139e-06, 64.8182, 0.946272, 2.67139e-06, 240.238
3630, 3.08072e-31, 1.14815e-11, 1.07244e-15, 3.24026e-40, 4.27935e-16, 9.07563e-12, 1.82547e-41, 0, 2.05586e-11, 0, 2.63208e-06, 70.255, 0.946433, 2.63208e-06, 240.208
3645, 1.49928e-32, 1.71693e-11, 2.47466e-15, 1.48398e-41, 1.56269e-15, 1.75719e-11, 8.33773e-43, 0, 3.47452e-11, 0, 2.71981e-06, 73.2777, 0.946591, 2.71981e-06, 247.022
3660, 2.12861e-28, 3.27045e-11, 1.1445e-14, 1.98233e-37, 4.37616e-15, 2.88439e-11, 1.10915e-38, 0, 6.15642e-11, 0, 2.74039e-06, 63.7169, 0.946749, 2.74039e-06, 254.755
3675, 0, 1.25022e-11, 4.66097e-14, 0, 2.77198e-15, 1.82967e-11, 0, 0, 3.08483e-11, 0, 2.7597e-06, 99.99, 0.946905, 2.7597e-06, 247.382
3690, 2.8026e-45, 9.05317e-12, 1.11981e-15, 0, 6.61374e-16, 1.08208e-11, 0, 0, 1.98757e-11, 0, 2.77848e-06, 99.99, 0.94706, 2.77848e-06, 243.25
3705, 1.63932e-35, 8.52285e-12, 5.76429e-16, 1.26117e-44, 3.30481e-16, 7.31291e-12, 1.4013e-45, 0, 1.58367e-11, 0, 2.79781e-06, 80.0962, 0.947213, 2.79781e-06, 241.59
3720, 1.40064e-37, 7.85019e-12, 4.9587e-16, 0, 3.44908e-16, 7.4638e-12, 0, 0, 1.53148e-11, 0, 2.81432e-06, 84.8587, 0.947366, 2.81432e-06, 242.067
3735, 0, 9.71989e-12, 8.04951e-15, 0, 6.82399e-16, 7.41675e-12, 0, 0, 1.71454e-11, 0, 2.75483e-06, 99.99, 0.947517, 2.75483e-06, 244.157
3750, 0, 7.83938e-12, 9.03459e-14, 0, 1.94453e-15, 2.20563e-11, 0, 0, 2.9988e-11, 0, 2.847e-06, 99.99, 0.947667, 2.847e-06, 251.385
3765, 1.19872e-35, 1.4197e-11, 2.31454e-15, 7.00649e-45, 2.6488e-15, 3.39596e-11, 0, 0, 4.81615e-11, 0, 2.87081e-06, 80.4092, 0.947815, 2.87081e-06, 257.941
3780, 1.31962e-27, 2.28063e-11, 7.103e-15, 7.53785e-37, 7.14818e-15, 4.36935e-11, 4.11538e-38, 0, 6.65141e-11, 0, 2.89492e-06, 61.8925, 0.947963, 2.89492e-06, 262.86
3795, 6.27209e-29, 1.89204e-11, 5.70571e-15, 3.36961e-38, 6.17671e-15, 4.26121e-11, 1.83464e-39, 0, 6.15444e-11, 0, 2.9041e-06, 64.9389, 0.948109, 2.9041e-06, 262.766
3810, 1.43731e-41, 1.13776e-11, 2.30988e-15, 0, 3.00692e-15, 3.57563e-11, 0, 0, 4.71392e-11, 0, 2.82854e-06, 94.0432, 0.948255, 2.82854e-06, 260.316
3825, 1.12104e-44, 7.91387e-12, 1.07515e-15, 0, 1.95986e-15, 3.32831e-11, 0, 0, 4.12e-11, 0, 2.85845e-06, 99.99, 0.948399, 2.85845e-06, 259.536
3840, 0, 7.0309e-12, 3.47462e-14, 0, 1.51793e-14, 3.47961e-11, 0, 0, 4.18769e-11, 0, 2.96396e-06, 99.99, 0.948542, 2.96396e-06, 260.61
3855, 0, 7.46457e-12, 1.11261e-13, 0, 1.57694e-14, 3.74872e-11, 0, 0, 4.50788e-11, 0, 2.99095e-06, 99.99, 0.948684, 2.99095e-06, 262.395
3870, 3.3956e-35, 7.81851e-12, 1.3757e-15, 1.26117e-44, 3.17489e-15, 3.99996e-11, 1.4013e-45, 0, 4.78227e-11, 0, 3.00497e-06, 79.368, 0.948824, 3.00497e-06, 264.009
3885, 2.42193e-23, 1.07864e-11, 3.01555e-15, 8.9972e-33, 6.43377e-15, 4.74563e-11, 4.80863e-34, 0, 5.82521e-11, 0, 3.02472e-06, 52.0749, 0.948964, 3.02472e-06, 267.386
3900, 1.20503e-20, 1.0312e-11, 2.78585e-15, 4.20889e-30, 6.69537e-15, 4.80864e-11, 2.24151e-31, 0, 5.84079e-11, 0, 2.95445e-06, 45.8652, 0.949103, 2.95445e-06, 268.304
3915, 4.70074e-09, 3.36359e-11, 3.91929e-14, 1.54363e-18, 5.93704e-14, 9.49976e-11, 8.11658e-20, 0, 1.28732e-10, 0, 3.0619e-06, 19.1755, 0.94924, 3.0619e-06, 279.754
3930, 1.66907e-08, 2.27086e-11, 1.93879e-14, 5.15274e-18, 3.34971e-14, 8.00649e-11, 2.70194e-19, 0, 1.02826e-10, 0, 3.08544e-06, 17.9084, 0.949377, 3.08544e-06, 277.57
3945, 1.08679e-06, 2.91612e-11, 4.15884e-14, 3.15409e-16, 6.2462e-14, 9.99334e-11, 1.69739e-17, 5.57596e-19, 1.29199e-10, 4.23348e-17, 3.10642e-06, 13.7323, 0.949512, 3.10642e-06, 281.628
3960, 0.00051162, 5.19271e-11, 2.61549e-13, 1.3958e-13, 3.02201e-13, 1.5858e-10, 6.42655e-14, 5.70247e-14, 2.11275e-10, 4.34109e-12, 3.03568e-06, 7.57793, 0.949646, 3.03568e-06, 289.602
3975, 0.00122262, 5.08398e-11, 3.13704e-13, 3.13542e-13, 4.11054e-13, 1.75454e-10, 4.09352e-13, 3.92613e-13, 2.27741e-10, 2.99677e-11, 3.13498e-06, 6.70676, 0.94978, 3.13498e-06, 291.643
3990, 0.015382, 7.34106e-11, 1.14601e-12, 3.70789e-12, 1.92492e-12, 3.0488e-10, 2.50045e-11, 2.45899e-11, 4.10074e-10, 1.88188e-09, 3.17291e-06, 4.17456, 0.949912, 3.17291e-06, 301.616
4005, 0.03171, 8.22599e-11, 1.80928e-12, 7.18386e-12, 3.9106e-12, 3.90014e-10, 6.37346e-11, 6.22449e-11, 5.48912e-10, 4.76723e-09, 3.1043e-06, 3.45112, 0.94995, 3.1043e-06, 307.276
4020, 0.0258865, 6.55521e-11, 1.31207e-12, 5.51035e-12, 2.91185e-12, 3.40597e-10, 6.28596e-11, 6.18387e-11, 4.78743e-10, 4.72206e-09, 3.19918e-06, 3.65403, 0.949801, 3.19918e-06, 306.012
4035, 0.126797, 8.07081e-11, 3.53168e-12, 2.53594e-11, 3.13839e-11, 7.11856e-10, 8.65949e-10, 8.38058e-10, 1.71879e-09, 6.38067e-08, 3.21781e-06, 2.06517, 0.949653, 3.21781e-06, 329.224
4050, 0.214311, 6.75591e-11, 4.54857e-12, 4.02704e-11, 8.88944e-11, 9.08808e-10, 2.42365e-09, 2.33523e-09, 3.53373e-09, 1.77279e-07, 3.1722e-06, 1.54033, 0.949506, 3.1722e-06, 344.303
4065, 0.373699, 5.73028e-11, 6.28192e-12, 6.59712e-11, 3.26306e-10, 1.38045e-09, 6.57441e-09, 6.2509e-09, 8.41072e-09, 4.7317e-07, 3.26811e-06, 0.984304, 0.94936, 3.26811e-06, 363.99
4080, 0.146138, 5.69307e-11, 2.9982e-12, 2.42364e-11, 3.92445e-11, 7.15456e-10, 1.52505e-09, 1.48689e-09, 2.36391e-09, 1.12232e-07, 3.20443e-06, 1.92321, 0.949216, 3.20443e-06, 338.373
4095, 0.486146, 4.28468e-11, 6.56278e-12, 7.57407e-11, 6.13784e-10, 1.72133e-09, 1.10052e-08, 1.03982e-08, 1.34654e-08, 7.82649e-07, 3.30922e-06, 0.721247, 0.949072, 3.30922e-06, 377.207
4110, 0.38781, 4.20931e-11, 5.43244e-12, 5.67573e-11, 3.67484e-10, 1.4197e-09, 8.17512e-09, 7.81867e-09, 1.00666e-08, 5.86852e-07, 3.27489e-06, 0.947239, 0.948929, 3.27489e-06, 371.41
4125, 0.488695, 3.50946e-11, 5.90718e-12, 6.71836e-11, 6.45031e-10, 1.7465e-09, 1.21439e-08, 1.1518e-08, 1.46436e-08, 8.62127e-07, 3.34757e-06, 0.716017, 0.948788, 3.34757e-06, 381.484
4140, 0.291654, 3.87699e-11, 3.92836e-12, 3.76617e-11, 1.92049e-10, 1.17258e-09, 5.79735e-09, 5.60936e-09, 7.24234e-09, 4.18712e-07, 3.30153e-06, 1.23219, 0.948647, 3.30153e-06, 366.049
4155, 0.463376, 2.97457e-11, 5.21174e-12, 5.62025e-11, 5.95194e-10, 1.6888e-09, 1.21872e-08, 1.16289e-08, 1.45624e-08, 8.65691e-07, 3.36031e-06, 0.769216, 0.948508, 3.36031e-06, 383.585
4170, 0.590975, 2.12795e-11, 5.65761e-12, 6.7323e-11, 1.07843e-09, 2.07136e-09, 1.80898e-08, 1.70771e-08, 2.13338e-08, 1.26786e-06, 3.41963e-06, 0.525982, 0.948369, 3.41963e-06, 394.359
4185, 0.522434, 2.23746e-11, 5.01471e-12, 5.58963e-11, 8.1769e-10, 1.85448e-09, 1.50162e-08, 1.42629e-08, 1.77716e-08, 1.05611e-06, 3.38777e-06, 0.649256, 0.948232, 3.38777e-06, 390.808
4200, 0.504973, 2.19389e-11, 4.56047e-12, 5.07411e-11, 7.59227e-10, 1.82871e-09, 1.42368e-08, 1.35306e-08, 1.6902e-08, 9.99253e-07, 3.42053e-06, 0.683251, 0.948095, 3.42053e-06, 390.665
4215, 0.56588, 1.53653e-11, 4.54928e-12, 5.33999e-11, 1.03836e-09, 1.91668e-09, 1.72954e-08, 1.63448e-08, 2.03238e-08, 1.20394e-06, 3.46668e-06, 0.569373, 0.94796, 3.46668e-06, 396.512
4230, 0.728567, 9.60046e-12, 4.9489e-12, 6.45645e-11, 1.84182e-09, 2.60261e-09, 2.7462e-08, 2.57161e-08, 3.19856e-08, 1.88934e-06, 3.50232e-06, 0.316675, 0.947825, 3.50232e-06, 409.788
4245, 0.663373, 1.04571e-11, 4.45716e-12, 5.52045e-11, 1.51758e-09, 2.32026e-09, 2.327e-08, 2.1869e-08, 2.71779e-08, 1.60259e-06, 3.48744e-06, 0.410417, 0.947691, 3.48744e-06, 406.492
4260, 0.699888, 8.27159e-12, 4.157e-12, 5.46917e-11, 1.71645e-09, 2.4469e-09, 2.54878e-08, 2.38469e-08, 2.97182e-08, 1.74311e-06, 3.55742e-06, 0.356834, 0.947559, 3.55742e-06, 410.078
4275, 0.729452, 7.14941e-12, 4.1367e-12, 5.35241e-11, 1.933e-09, 2.61954e-09, 2.80478e-08, 2.62388e-08, 3.26651e-08, 1.91314e-06, 3.55592e-06, 0.315462, 0.947427, 3.55592e-06, 413.848
4290, 0.811817, 4.21169e-12, 3.89308e-12, 5.59315e-11, 2.38434e-09, 2.98086e-09, 3.40228e-08, 3.16396e-08, 3.94521e-08, 2.3012e-06, 3.5833e-06, 0.20848, 0.947296, 3.5833e-06, 420.342
4305, 0.789674, 4.48003e-12, 3.7881e-12, 5.10829e-11, 2.34188e-09, 2.91741e-09, 3.28391e-08, 3.06096e-08, 3.81578e-08, 2.22081e-06, 3.58404e-06, 0.236135, 0.947166, 3.58404e-06, 420.557
4320, 0.83223, 3.0182e-12, 3.74483e-12, 5.05458e-11, 2.75926e-09, 3.21404e-09, 3.7399e-08, 3.48102e-08, 4.34296e-08, 2.51942e-06, 3.64283e-06, 0.183646, 0.947037, 3.64283e-06, 425.459
4335, 0.831135, 2.39751e-12, 3.27214e-12, 4.73927e-11, 2.63595e-09, 3.13625e-09, 3.67741e-08, 3.41467e-08, 4.25994e-08, 2.46543e-06, 3.65965e-06, 0.184963, 0.946909, 3.65965e-06, 426.07
